name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2023-06-12,68.4,50.8,59.9,68.4,50.8,59.9,41.3,52.1,0,0,0,,0,0,31.3,17.9,325.8,1010.1,83.4,9.9,99.9,8.5,5,10,2023-06-12T05:14:59,2023-06-12T20:26:06,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-06-13,65.4,56.6,61,65.4,56.6,61,53.4,76.9,0.521,100,62.5,rain,0,0,30.9,18.2,285,1003.5,94.4,8.6,45,3.7,3,10,2023-06-13T05:14:54,2023-06-13T20:26:34,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-14,72.6,59,65.3,72.6,59,65.3,56.7,74.6,0,0,0,,0,0,22.6,9.8,65.4,1004.4,84.3,9.8,68.3,5.8,4,10,2023-06-14T05:14:52,2023-06-14T20:27:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-15,80.3,54.6,64.4,80.6,54.6,64.4,54,70.1,0,0,0,,0,0,27.1,17.5,32.4,1006.4,68.6,8.3,117.9,10.1,6,10,2023-06-15T05:14:52,2023-06-15T20:27:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-16,66.4,53.4,59.2,66.4,53.4,59.2,50.6,73.8,0,0,0,,0,0,24.2,14.2,23.4,1013.9,61.3,9.9,52.2,4.4,2,10,2023-06-16T05:14:54,2023-06-16T20:27:48,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-17,78.3,53.6,66.6,78.3,53.6,66.6,51.2,60.2,0,0,0,,0,0,17.7,12.4,70.9,1014.5,15.2,8.4,167.5,14.5,8,10,2023-06-17T05:14:58,2023-06-17T20:28:08,0,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-18,84.6,61.6,73,82.5,61.6,72.5,52.8,51.8,0,0,0,,0,0,25.4,14.7,121.5,1009.8,60.2,9,141,12.2,7,10,2023-06-18T05:15:03,2023-06-18T20:28:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-19,84.3,64.1,74.8,82.7,64.1,74.3,53.5,49.8,0,0,0,,0,0,23,15.2,55.4,1011.3,58.2,9.3,135.9,11.8,8,10,2023-06-19T05:15:11,2023-06-19T20:28:44,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-20,82.5,61.5,73.4,81.8,61.5,73.2,53.8,51.8,0,0,0,,0,0,24.8,16.3,30.3,1016.2,4.8,9.9,144.6,12.4,8,10,2023-06-20T05:15:21,2023-06-20T20:29:00,0.08,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-21,85.9,65.8,75.8,85.9,65.8,75.9,59.6,58.4,0,0,0,,0,0,23.5,17.1,51,1018,9.6,9.9,146,12.8,8,10,2023-06-21T05:15:33,2023-06-21T20:29:13,0.11,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-22,83.9,68.3,75.7,83,68.3,75.5,56.3,52.1,0,0,0,,0,0,26.4,16.8,44.4,1015.7,51.3,9.9,169.6,14.7,8,10,2023-06-22T05:15:46,2023-06-22T20:29:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-23,84,67.9,75.9,82.7,67.9,75.6,54.2,47.8,0,0,0,,0,0,21.3,12.8,28.4,1013,48.1,8.8,147.7,12.9,8,10,2023-06-23T05:16:02,2023-06-23T20:29:33,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-24,90.8,65.7,78.9,88.7,65.7,78.6,57.3,49.2,0,0,0,,0,0,23,14,103,1011.2,29.3,9.8,166.6,14.4,9,10,2023-06-24T05:16:19,2023-06-24T20:29:40,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-25,86.3,68.8,75.3,88.4,68.8,75.8,63.4,68.8,1.078,100,41.67,rain,0,0,41.5,25.1,233.9,1003.1,80.3,9.1,122.2,10.4,6,60,2023-06-25T05:16:38,2023-06-25T20:29:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-26,74.5,68.8,71.5,74.5,68.8,71.5,61.9,72.3,0.009,100,8.33,rain,0,0,33.6,20.1,293.6,1003,93,8,49.6,4.3,4,10,2023-06-26T05:16:59,2023-06-26T20:29:49,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-27,75,65.5,69.2,75,65.5,69.2,54.9,61,0,0,0,,0,0,23.5,13.8,7.2,1011.1,95.2,2.5,86.8,7.6,4,10,2023-06-27T05:17:22,2023-06-27T20:29:50,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-28,83.8,59.3,71.9,82.7,59.3,71.7,54.8,57,0,0,0,,0,0,20.8,13,121.7,1014.4,86,1.7,104,9.1,5,10,2023-06-28T05:17:47,2023-06-28T20:29:49,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-06-29,86.4,72.7,78.3,90.9,72.7,80,66.4,67.7,0.039,100,16.67,rain,0,0,32.2,12.5,187.2,1010.2,73.5,4.7,110.5,9.5,6,30,2023-06-29T05:18:13,2023-06-29T20:29:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-06-30,89.1,71.4,80.1,92,71.4,81.5,68.2,69.3,0.001,100,4.17,rain,0,0,24.5,15.2,238.2,1012,67.7,6.7,105.8,9.1,6,30,2023-06-30T05:18:41,2023-06-30T20:29:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-01,84.2,72.8,77.1,87.3,72.8,77.9,68.1,74.3,0.07,100,29.17,rain,0,0,18.3,8.5,277.5,1009.8,75.7,8.2,36.4,3,1,10,2023-07-01T05:19:10,2023-07-01T20:29:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-02,74.8,65.9,69.8,74.8,65.9,69.8,66.3,88.8,3.278,100,70.83,rain,0,0,23,14.8,11,1007,95.8,5.4,10.9,0.8,1,10,2023-07-02T05:19:42,2023-07-02T20:29:23,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-03,85.4,63.9,75.1,85.9,63.9,75.3,58.7,58.4,0,0,0,,0,0,17,10.6,27.7,1011.8,39.6,9.9,151.7,13.1,8,10,2023-07-03T05:20:14,2023-07-03T20:29:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-04,91.5,69.8,81.5,91.6,69.8,82.4,63.5,56.3,0,0,0,,0,0,18.3,12.6,236,1013.8,33.5,9.5,137.9,11.9,7,30,2023-07-04T05:20:48,2023-07-04T20:28:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-05,90.6,71.4,79.6,95.7,71.4,81.7,69,71.5,1.136,100,33.33,rain,0,0,38.5,15.2,203.4,1012.9,56.4,8.5,117.8,10.2,7,30,2023-07-05T05:21:24,2023-07-05T20:28:42,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-06,79.5,69.4,73.3,79.5,69.4,73.3,63.6,72.9,0,0,0,,0,0,19.7,12.2,35.4,1013.5,84.8,9,97.1,8.4,9,10,2023-07-06T05:22:01,2023-07-06T20:28:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-07,79.6,65.5,72.2,79.6,65.5,72.2,58.3,62.3,0.004,100,8.33,rain,0,0,19.2,12.4,59.5,1013.8,67.7,9.9,155.5,13.3,9,10,2023-07-07T05:22:40,2023-07-07T20:28:04,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-08,74.5,64.7,68.9,74.5,64.7,68.9,58.7,71.5,0.201,100,33.33,rain,0,0,18.1,11.3,8.5,1011.3,82.3,9.3,31.3,2.7,1,10,2023-07-08T05:23:20,2023-07-08T20:27:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-09,83.6,61.1,73.3,82.3,61.1,73.1,55.1,55.1,0,0,0,,0,0,19.7,9.4,309,1011.5,31.9,9.9,123.6,10.8,7,10,2023-07-09T05:24:01,2023-07-09T20:27:18,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-10,85.1,65.1,76.4,84.6,65.1,76.3,57.9,54.2,0,0,0,,0,0,22.7,13.9,233.1,1011.9,13.7,9.9,142.2,12.3,7,10,2023-07-10T05:24:43,2023-07-10T20:26:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-11,85.4,68.9,73.8,87.2,68.9,74,61.4,66,0.74,100,20.83,rain,0,0,67.8,18.2,171.7,1011.8,52.6,9.6,111.3,9.7,6,30,2023-07-11T05:25:27,2023-07-11T20:26:23,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-12,77.3,64.2,68.9,77.3,64.2,68.9,63.1,81.9,1.182,100,70.83,rain,0,0,34.9,18.3,144.5,1010.5,90.9,9,26.6,2.4,1,10,2023-07-12T05:26:12,2023-07-12T20:25:53,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-13,76.4,64.6,69.7,76.4,64.6,69.7,61.2,75.1,0.007,100,4.17,rain,0,0,25.5,8.4,314.1,1010.3,92,9.8,44.1,3.9,2,10,2023-07-13T05:26:58,2023-07-13T20:25:21,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-14,90,69.4,78.2,92.6,69.4,79.7,66.4,69.2,0.146,100,12.5,rain,0,0,44.4,22.7,239.6,1009.3,65.1,9.6,101.7,8.6,8,60,2023-07-14T05:27:45,2023-07-14T20:24:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-15,83.7,70.3,76.7,86.4,70.3,77.5,66.1,71.2,0.335,100,25,rain,0,0,27.7,13,252.4,1008.4,84.5,9.4,138,11.9,8,60,2023-07-15T05:28:33,2023-07-15T20:24:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-16,80.6,67.1,74.6,80.8,67.1,74.6,58.8,59.4,0,0,0,,0,0,23.1,16.1,263.7,1010.4,69.9,7.7,88.6,7.8,6,10,2023-07-16T05:29:22,2023-07-16T20:23:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-17,79.1,65.8,73.4,79.1,65.8,73.4,55.3,55.1,0,0,0,,0,0,23,14.1,283,1012,29,8.9,163.9,14.2,8,10,2023-07-17T05:30:12,2023-07-17T20:22:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-18,77.4,63.4,71.3,77.4,63.4,71.3,54.9,56.9,0,0,0,,0,0,18.3,11,51.6,1014.6,44.1,9.9,139,12,9,10,2023-07-18T05:31:03,2023-07-18T20:22:08,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-19,84.4,62.9,74.7,83.8,62.9,74.7,56.7,54.8,0,0,0,,0,0,15.4,8.5,174.3,1016.1,41.2,9.9,173.2,15.2,9,10,2023-07-19T05:31:55,2023-07-19T20:21:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-20,86.8,71.5,78.5,89.4,71.5,78.9,61.5,57.4,0,0,0,,0,0,30.4,18.8,281.9,1011.8,58.1,9.9,114.7,10,6,60,2023-07-20T05:32:47,2023-07-20T20:20:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-21,80.4,67.8,73.4,80.4,67.8,73.4,57.3,58.7,0,0,0,,0,0,21.5,10.9,23.7,1014.8,59.5,9.9,64.2,5.6,3,10,2023-07-21T05:33:41,2023-07-21T20:19:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-22,84.4,64.5,73.5,83.1,64.5,73.3,56.6,57.3,0.019,100,8.33,rain,0,0,24.2,13.3,267.1,1012.7,44.2,9.9,116.1,10,7,10,2023-07-22T05:34:35,2023-07-22T20:19:00,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-23,83.7,64.7,74.2,83.7,64.7,74.3,60.7,65.2,0.165,100,20.83,rain,0,0,25.5,11.7,286.9,1012.5,46.2,9.7,125.5,10.9,7,30,2023-07-23T05:35:30,2023-07-23T20:18:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-24,85.5,69.3,77.6,85.7,69.3,77.8,61.7,59.5,0,0,0,,0,0,14.1,9.9,68.3,1015.8,24.6,8.5,122.6,10.7,6,30,2023-07-24T05:36:25,2023-07-24T20:17:14,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-07-25,89.9,69.6,80.1,90.3,69.6,80.8,62.8,57.1,0,0,0,,0,0,23,12.1,193.6,1016.8,27.7,5.5,102.3,8.9,6,10,2023-07-25T05:37:22,2023-07-25T20:16:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-26,89.1,75.1,81.6,98.8,75.1,85.6,71.2,71.2,0.255,100,12.5,rain,0,0,36.7,13,214.7,1009.3,72.6,8.7,35.1,3.3,1,75,2023-07-26T05:38:18,2023-07-26T20:15:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-27,90.9,73.7,83.3,97.1,73.7,86.6,70.3,66.2,0,0,0,,0,0,18.3,11.4,105,1012.5,30.4,9.7,128.3,11,8,30,2023-07-27T05:39:16,2023-07-27T20:14:23,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-28,91.8,73,82.6,103.9,73,87.4,72.3,72.2,0.491,100,29.17,rain,0,0,37.4,20.5,230.8,1012.5,78.2,9.5,100.2,8.6,7,75,2023-07-28T05:40:13,2023-07-28T20:13:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-29,82,69.8,75.3,82.8,69.8,75.5,63,67.8,0.673,100,12.5,rain,0,0,41,20.7,11.6,1015.8,65,9.6,115.7,10,9,10,2023-07-29T05:41:12,2023-07-29T20:12:20,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
"Chicago, IL, United States",2023-07-30,78.5,68.7,73.7,78.5,68.7,73.7,58.4,59.5,0,0,0,,0,0,21.9,13.9,36,1018,42.8,9.9,101.3,8.9,7,10,2023-07-30T05:42:10,2023-07-30T20:11:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-07-31,81.5,64.1,73.6,81.3,64.1,73.6,56,55.2,0,0,0,,0,0,20.8,10.4,80.4,1019.8,48.9,9.9,83.5,7.3,5,10,2023-07-31T05:43:10,2023-07-31T20:10:11,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-01,84,69,76.7,84.6,69,76.9,59.4,55.7,0,0,0,,0,0,19.7,11.4,214.7,1020.7,75.5,9.9,106.8,9.1,8,10,2023-08-01T05:44:09,2023-08-01T20:09:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-08-02,83.8,68.7,77,84.4,68.7,77.2,60.6,57.7,0,0,0,,0,0,19.3,11.8,200,1017.8,54.3,9.9,105.4,9.2,7,10,2023-08-02T05:45:09,2023-08-02T20:07:56,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-03,88,67,77.7,89.2,67,78.1,64.4,65.9,0,0,0,,0,0,10.1,10.1,265.8,1014.2,39.7,9.8,113.7,9.9,8,10,2023-08-03T05:46:09,2023-08-03T20:06:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-04,83.8,72.9,77.9,84.9,72.9,78.1,63.8,63.8,0,0,0,,0,0,21,15.5,54.1,1014.5,53.7,9.9,104.8,9.1,9,10,2023-08-04T05:47:09,2023-08-04T20:05:34,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-05,75.7,69.9,73.5,75.7,69.9,73.5,65.6,76.6,0.138,100,37.5,rain,0,0,28,16.2,78.6,1014,91.4,9,23.4,2.1,1,10,2023-08-05T05:48:10,2023-08-05T20:04:21,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-06,71.1,66.8,68.8,71.1,66.8,68.8,63.9,84.5,0.145,100,33.33,rain,0,0,28.1,16.7,27.8,1010.3,98,8.4,12.7,1,0,10,2023-08-06T05:49:11,2023-08-06T20:03:07,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-07,79.4,68.6,72.6,79.4,68.6,72.6,61,68.1,0.001,100,4.17,rain,0,0,25.5,14.5,16.4,1009.3,88.7,9.9,53.6,4.5,3,10,2023-08-07T05:50:12,2023-08-07T20:01:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-08,82.6,64.2,73.9,82.5,64.2,74,60.2,64.2,0,0,0,,0,0,20.4,13,257.1,1011.7,35.9,9.9,96.3,8.4,5,30,2023-08-08T05:51:14,2023-08-08T20:00:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-09,78.5,65.8,72.6,78.5,65.8,72.6,64,75.1,0,0,0,,0,0,17.9,10.9,239.3,1009.3,65.7,9,57.1,4.9,3,10,2023-08-09T05:52:15,2023-08-09T19:59:15,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-10,83.6,65.2,74,84.9,65.2,74.5,64.6,74,0,0,0,,0,0,26.4,13.3,254.3,1007.1,53,8.4,88.5,7.8,8,10,2023-08-10T05:53:17,2023-08-10T19:57:56,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-11,84.5,70.8,77.1,86.2,70.8,77.9,66.3,70.4,0.013,100,4.17,rain,0,0,46,20.3,228.5,1007,70.7,9.9,66.9,5.7,8,75,2023-08-11T05:54:19,2023-08-11T19:56:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-12,86.1,71.5,78.8,84.9,71.5,78.5,60.4,55.3,0,0,0,,0,0,32.7,14,296.5,1009,52.3,9.9,87.9,7.5,9,30,2023-08-12T05:55:20,2023-08-12T19:55:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-13,79.8,67.3,73,79.8,67.3,73,62.4,69.8,0,0,0,,0,0,18.6,10.8,45.6,1014.5,62.4,9.9,54.3,4.8,3,10,2023-08-13T05:56:22,2023-08-13T19:53:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-14,75.5,65.5,70.6,75.5,65.5,70.6,64,80.1,1.232,100,50,rain,0,0,33.1,14.9,42.1,1010.8,94.7,8,16.7,1.3,1,10,2023-08-14T05:57:24,2023-08-14T19:52:25,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-15,77.9,63.5,68.7,77.9,63.5,68.7,58.3,72.3,0.205,100,16.67,rain,0,0,38.5,15.9,346.5,1013.7,70.7,9,35.2,3,2,10,2023-08-15T05:58:27,2023-08-15T19:50:59,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-16,81.2,59.6,71.4,81.4,59.6,71.5,56.8,61.8,0,0,0,,0,0,23,15.3,223.4,1014.5,26.3,9.9,101.5,8.6,8,10,2023-08-16T05:59:29,2023-08-16T19:49:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-17,79.7,65.9,71.6,79.7,65.9,71.6,56.7,60.9,0.243,100,8.33,rain,0,0,30.6,18.2,264.8,1007.1,65.7,9.6,68,5.7,9,30,2023-08-17T06:00:31,2023-08-17T19:48:05,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-18,78,58.9,68.9,78,58.9,68.9,50.7,54.6,0,0,0,,0,0,14.3,9.6,24.7,1015.9,35.1,9.7,109.9,9.7,8,10,2023-08-18T06:01:33,2023-08-18T19:46:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-08-19,82.4,62.6,72.8,83.5,62.6,73.1,57.7,59.5,0,0,0,,0,0,25.6,16.6,182.7,1015.3,42.9,9.8,57.5,4.9,2,10,2023-08-19T06:02:35,2023-08-19T19:45:06,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-08-20,89,71.4,79.9,97.6,71.4,82.8,68.6,69,0,0,0,,0,0,18.3,10.7,42.7,1016.7,56.6,9.9,79.7,7,5,10,2023-08-20T06:03:38,2023-08-20T19:43:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
